WASTE_ID,LAT_WWTP,LON_WWTP,POP_SERVED,geometry
20031,51.635,9.31,4400,"POLYGON ((9.399831528411953 51.57921008527828, 9.399831528411953 51.690721373601754, 9.220168471588048 51.690721373601754, 9.220168471588048 51.57921008527828, 9.399831528411953 51.57921008527828))"
20033,51.617,9.272,2654,"POLYGON ((9.361831528411951 51.56118795533437, 9.361831528411951 51.67274349340274, 9.182168471588048 51.67274349340274, 9.182168471588048 51.56118795533437, 9.361831528411951 51.56118795533437))"
20034,51.552,9.316,2495,"POLYGON ((9.405831528411953 51.49610808760953, 9.405831528411953 51.607823324725686, 9.226168471588048 51.607823324725686, 9.226168471588048 51.49610808760953, 9.405831528411953 51.49610808760953))"
20035,51.712,9.194,13660,"POLYGON ((9.283831528411953 51.65630481450598, 9.283831528411953 51.767626688068674, 9.104168471588048 51.767626688068674, 9.104168471588048 51.65630481450598, 9.283831528411953 51.65630481450598))"
20036,50.642,6.469,5437,"POLYGON ((6.558831528411951 50.584997553016805, 6.558831528411951 50.69893338684849, 6.379168471588047 50.69893338684849, 6.379168471588047 50.584997553016805, 6.558831528411951 50.584997553016805))"
20037,51.712,9.252,2300,"POLYGON ((9.341831528411953 51.65630481450598, 9.341831528411953 51.767626688068674, 9.162168471588048 51.767626688068674, 9.162168471588048 51.65630481450598, 9.341831528411953 51.65630481450598))"
20038,51.769,9.184,1600,"POLYGON ((9.27383152841195 51.71337500366077, 9.27383152841195 51.824556531577976, 9.094168471588047 51.824556531577976, 9.094168471588047 51.71337500366077, 9.27383152841195 51.71337500366077))"
20041,51.812,9.221,4441,"POLYGON ((9.310831528411951 51.7564279898755, 9.310831528411951 51.867503570183956, 9.131168471588046 51.867503570183956, 9.131168471588046 51.7564279898755, 9.310831528411951 51.7564279898755))"
20042,50.659,6.47,643,"POLYGON ((6.5598315284119515 50.602018168096286, 6.5598315284119515 50.715912779958074, 6.380168471588048 50.715912779958074, 6.380168471588048 50.602018168096286, 6.5598315284119515 50.602018168096286))"
20043,51.816,9.18,2223,"POLYGON ((9.26983152841195 51.760432920420364, 9.26983152841195 51.871498641955846, 9.090168471588047 51.871498641955846, 9.090168471588047 51.760432920420364, 9.26983152841195 51.760432920420364))"
20046,51.485,9.18,38209,"POLYGON ((9.26983152841195 51.42902583784351, 9.26983152841195 51.540905537339306, 9.090168471588047 51.540905537339306, 9.090168471588047 51.42902583784351, 9.26983152841195 51.42902583784351))"
20047,51.517,9.233,6596,"POLYGON ((9.322831528411951 51.461065111754785, 9.322831528411951 51.572866281125656, 9.143168471588048 51.572866281125656, 9.143168471588048 51.461065111754785, 9.322831528411951 51.461065111754785))"
20048,51.626,9.049,2948,"POLYGON ((9.13883152841195 51.57019901961664, 9.13883152841195 51.681732434188554, 8.959168471588047 51.681732434188554, 8.959168471588047 51.57019901961664, 9.13883152841195 51.57019901961664))"
20049,51.632,9.136,5555,"POLYGON ((9.225831528411952 51.576206396571145, 9.225831528411952 51.687725060616515, 9.046168471588047 51.687725060616515, 9.046168471588047 51.576206396571145, 9.225831528411952 51.576206396571145))"
20050,51.716,8.92,4392,"POLYGON ((9.00983152841195 51.660309738259805, 9.00983152841195 51.7716217665982, 8.830168471588047 51.7716217665982, 8.830168471588047 51.660309738259805, 9.00983152841195 51.660309738259805))"
20051,51.759,8.911,5921,"POLYGON ((9.00083152841195 51.70336268578271, 9.00083152841195 51.814568843705885, 8.821168471588047 51.814568843705885, 8.821168471588047 51.70336268578271, 9.00083152841195 51.70336268578271))"
20053,51.675,8.714,12143,"POLYGON ((8.803831528411953 51.61925928267832, 8.803831528411953 51.73067219883844, 8.624168471588048 51.73067219883844, 8.624168471588048 51.61925928267832, 8.803831528411953 51.61925928267832))"
20054,51.562,8.567,21000,"POLYGON ((8.656831528411951 51.5061203702637, 8.656831528411951 51.61781104764883, 8.477168471588046 51.61781104764883, 8.477168471588046 51.5061203702637, 8.656831528411951 51.5061203702637))"
20055,51.592,8.52,3900,"POLYGON ((8.60983152841195 51.5361572284567, 8.60983152841195 51.64777420623791, 8.430168471588047 51.64777420623791, 8.430168471588047 51.5361572284567, 8.60983152841195 51.5361572284567))"
20056,51.618,8.65,5100,"POLYGON ((8.739831528411953 51.562189184630945, 8.739831528411953 51.67374226466895, 8.560168471588048 51.67374226466895, 8.560168471588048 51.562189184630945, 8.739831528411953 51.562189184630945))"
20057,51.752,8.547,37660,"POLYGON ((8.636831528411951 51.69635406427832, 8.636831528411951 51.80757746119013, 8.457168471588048 51.80757746119013, 8.457168471588048 51.69635406427832, 8.636831528411951 51.69635406427832))"
20058,51.829,8.609,17151,"POLYGON ((8.69883152841195 51.77344894656489, 8.69883152841195 51.884482623349946, 8.519168471588047 51.884482623349946, 8.519168471588047 51.77344894656489, 8.69883152841195 51.77344894656489))"
20060,51.605,8.765,5766,"POLYGON ((8.854831528411951 51.549173205104175, 8.854831528411951 51.66075823688602, 8.675168471588048 51.66075823688602, 8.675168471588048 51.549173205104175, 8.854831528411951 51.549173205104175))"
20061,51.697,8.844,2739,"POLYGON ((8.93383152841195 51.64128635285133, 8.93383152841195 51.75264514117255, 8.754168471588047 51.75264514117255, 8.754168471588047 51.64128635285133, 8.93383152841195 51.64128635285133))"
20062,51.75,8.642,228800,"POLYGON ((8.73183152841195 51.694351601144184, 8.73183152841195 51.805579923176396, 8.552168471588047 51.805579923176396, 8.552168471588047 51.694351601144184, 8.73183152841195 51.694351601144184))"
20064,51.64,8.685,4500,"POLYGON ((8.774831528411951 51.584216233464005, 8.774831528411951 51.695715228238306, 8.595168471588048 51.695715228238306, 8.595168471588048 51.584216233464005, 8.774831528411951 51.584216233464005))"
20065,51.578,8.733,7300,"POLYGON ((8.822831528411953 51.52214002605731, 8.822831528411953 51.633791400796305, 8.643168471588048 51.633791400796305, 8.643168471588048 51.52214002605731, 8.822831528411953 51.52214002605731))"
20066,50.757,6.42,4099,"POLYGON ((6.509831528411952 50.70013710589842, 6.509831528411952 50.81379388983752, 6.330168471588047 50.81379388983752, 6.330168471588047 50.70013710589842, 6.509831528411952 50.70013710589842))"
20068,52.049,8.258,12092,"POLYGON ((8.34783152841195 51.99372059208509, 8.34783152841195 52.10421110754231, 8.168168471588046 52.10421110754231, 8.168168471588046 51.99372059208509, 8.34783152841195 51.99372059208509))"
20069,50.884,6.391,1438,"POLYGON ((6.480831528411952 50.82729148746054, 6.480831528411952 50.94063957126808, 6.301168471588047 50.94063957126808, 6.301168471588047 50.82729148746054, 6.480831528411952 50.82729148746054))"
20070,50.932,6.345,50412,"POLYGON ((6.4348315284119515 50.87534990912334, 6.4348315284119515 50.98858117376639, 6.255168471588047 50.98858117376639, 6.255168471588047 50.87534990912334, 6.4348315284119515 50.87534990912334))"
20071,50.823,6.37,9448,"POLYGON ((6.459831528411952 50.766217300802985, 6.459831528411952 50.879713727500125, 6.280168471588048 50.879713727500125, 6.280168471588048 50.766217300802985, 6.459831528411952 50.766217300802985))"
20072,50.99,6.271,16105,"POLYGON ((6.360831528411952 50.93342055510581, 6.360831528411952 51.046510557236736, 6.181168471588048 51.046510557236736, 6.181168471588048 50.93342055510581, 6.360831528411952 50.93342055510581))"
20073,50.749,6.188,31299,"POLYGON ((6.277831528411951 50.69212739043831, 6.277831528411951 50.805803601375, 6.098168471588047 50.805803601375, 6.098168471588047 50.69212739043831, 6.277831528411951 50.69212739043831))"
20075,51.136,7.135,72733,"POLYGON ((7.2248315284119515 51.07959864506806, 7.2248315284119515 51.192332542664076, 7.045168471588047 51.192332542664076, 7.045168471588047 51.07959864506806, 7.2248315284119515 51.07959864506806))"
20076,51.196,7.045,46461,"POLYGON ((7.134831528411952 51.139671939161786, 7.134831528411952 51.252259280070646, 6.955168471588046 51.252259280070646, 6.955168471588046 51.139671939161786, 7.134831528411952 51.139671939161786))"
20077,51.173,6.987,85503,"POLYGON ((7.076831528411952 51.1166438357738, 7.076831528411952 51.22928737134785, 6.8971684715880475 51.22928737134785, 6.8971684715880475 51.1166438357738, 7.076831528411952 51.1166438357738))"
20078,51.222,7.106,381030,"POLYGON ((7.195831528411951 51.16570371915885, 7.195831528411951 51.27822751381742, 7.016168471588047 51.27822751381742, 7.016168471588047 51.16570371915885, 7.195831528411951 51.16570371915885))"
20079,51.183,7.122,170276,"POLYGON ((7.211831528411952 51.126656053520506, 7.211831528411952 51.239275158861254, 7.032168471588047 51.239275158861254, 7.032168471588047 51.126656053520506, 7.211831528411952 51.126656053520506))"
20080,51.198,6.934,31775,"POLYGON ((7.023831528411952 51.141674383364474, 7.023831528411952 51.25425683692317, 6.844168471588048 51.25425683692317, 6.844168471588048 51.141674383364474, 7.023831528411952 51.141674383364474))"
20082,51.34,6.994,31141,"POLYGON ((7.0838315284119515 51.28384809731982, 7.0838315284119515 51.39608319874404, 6.904168471588047 51.39608319874404, 6.904168471588047 51.28384809731982, 7.0838315284119515 51.28384809731982))"
20083,51.314,6.938,52485,"POLYGON ((7.0278315284119515 51.25781626466625, 7.0278315284119515 51.3701150173968, 6.848168471588047 51.3701150173968, 6.848168471588047 51.25781626466625, 7.0278315284119515 51.25781626466625))"
20086,51.272,6.941,4907,"POLYGON ((7.030831528411952 51.2157648671747, 7.030831528411952 51.32816639239121, 6.851168471588047 51.32816639239121, 6.851168471588047 51.2157648671747, 7.030831528411952 51.2157648671747))"
20087,51.288,6.975,1495,"POLYGON ((7.064831528411951 51.23178444360336, 7.064831528411951 51.34414682451547, 6.885168471588046 51.34414682451547, 6.885168471588046 51.23178444360336, 7.064831528411951 51.23178444360336))"
20090,51.355,6.848,5971,"POLYGON ((6.937831528411952 51.298866467582094, 6.937831528411952 51.4110648365849, 6.758168471588047 51.4110648365849, 6.758168471588047 51.298866467582094, 6.937831528411952 51.298866467582094))"
20091,51.343,6.889,5617,"POLYGON ((6.978831528411952 51.286851771063866, 6.978831528411952 51.39907952661912, 6.799168471588048 51.39907952661912, 6.799168471588048 51.286851771063866, 6.978831528411952 51.286851771063866))"
20092,51.329,6.893,2327,"POLYGON ((6.9828315284119515 51.27283462824457, 6.9828315284119515 51.38509666188896, 6.803168471588048 51.38509666188896, 6.803168471588048 51.27283462824457, 6.9828315284119515 51.27283462824457))"
20093,51.306,6.803,59776,"POLYGON ((6.892831528411952 51.24980647233517, 6.892831528411952 51.362124805431336, 6.713168471588048 51.362124805431336, 6.713168471588048 51.24980647233517, 6.892831528411952 51.24980647233517))"
20095,50.674,6.426,5551,"POLYGON ((6.515831528411953 50.61703636204577, 6.515831528411953 50.730894593254405, 6.3361684715880475 50.730894593254405, 6.3361684715880475 50.61703636204577, 6.515831528411953 50.61703636204577))"
20096,51.368,7.044,11562,"POLYGON ((7.1338315284119505 51.3118823915939, 7.1338315284119505 51.42404891961105, 6.954168471588047 51.42404891961105, 6.954168471588047 51.3118823915939, 7.1338315284119505 51.3118823915939))"
20098,51.257,7.049,3281,"POLYGON ((7.138831528411952 51.20074651826289, 7.138831528411952 51.31318473330413, 6.959168471588049 51.31318473330413, 6.959168471588049 51.20074651826289, 7.138831528411952 51.20074651826289))"
20099,50.684,6.589,3826,"POLYGON ((6.678831528411953 50.62704849351848, 6.678831528411953 50.74088246662278, 6.499168471588049 50.74088246662278, 6.499168471588049 50.62704849351848, 6.678831528411953 50.62704849351848))"
20100,50.878,6.408,8019,"POLYGON ((6.497831528411951 50.8212841875554, 6.497831528411951 50.934646868166666, 6.318168471588047 50.934646868166666, 6.318168471588047 50.8212841875554, 6.497831528411951 50.8212841875554))"
20101,50.901,6.435,9678,"POLYGON ((6.524831528411951 50.844312173908115, 6.524831528411951 50.95761889335543, 6.345168471588048 50.95761889335543, 6.345168471588048 50.844312173908115, 6.524831528411951 50.844312173908115))"
20102,50.865,6.133,27446,"POLYGON ((6.222831528411952 50.808268373231954, 6.222831528411952 50.92166267598633, 6.043168471588048 50.92166267598633, 6.043168471588048 50.808268373231954, 6.222831528411952 50.808268373231954))"
20103,50.815,6.641,11057,"POLYGON ((6.730831528411952 50.75820757618615, 6.730831528411952 50.87172344814993, 6.551168471588047 50.87172344814993, 6.551168471588047 50.75820757618615, 6.730831528411952 50.75820757618615))"
20104,50.822,6.697,2394,"POLYGON ((6.786831528411952 50.76521608516523, 6.786831528411952 50.878714942641714, 6.607168471588048 50.878714942641714, 6.607168471588048 50.76521608516523, 6.786831528411952 50.76521608516523))"
20105,50.959,6.479,1848,"POLYGON ((6.568831528411952 50.902382788815544, 6.568831528411952 51.01554830774987, 6.389168471588048 51.01554830774987, 6.389168471588048 50.902382788815544, 6.568831528411952 50.902382788815544))"
20106,50.747,6.609,2353,"POLYGON ((6.698831528411952 50.69012496174682, 6.698831528411952 50.80380602908665, 6.519168471588047 50.80380602908665, 6.519168471588047 50.69012496174682, 6.698831528411952 50.69012496174682))"
20108,50.889,6.211,37360,"POLYGON ((6.300831528411952 50.83229757119073, 6.300831528411952 50.94563349004564, 6.121168471588048 50.94563349004564, 6.121168471588048 50.83229757119073, 6.300831528411952 50.83229757119073))"
20109,50.931,6.214,42081,"POLYGON ((6.303831528411952 50.874348691598954, 6.303831528411952 50.98758239078544, 6.124168471588048 50.98758239078544, 6.124168471588048 50.874348691598954, 6.303831528411952 50.874348691598954))"
20110,51.374,6.739,108000,"POLYGON ((6.828831528411952 51.31788974211403, 6.828831528411952 51.430041572343974, 6.649168471588048 51.430041572343974, 6.649168471588048 51.31788974211403, 6.828831528411952 51.31788974211403))"
20111,51.548,6.711,22854,"POLYGON ((6.800831528411952 51.49210317502545, 6.800831528411952 51.6038282350812, 6.621168471588048 51.6038282350812, 6.621168471588048 51.49210317502545, 6.800831528411952 51.49210317502545))"
20113,51.445,6.731,366131,"POLYGON ((6.820831528411952 51.38897677005407, 6.820831528411952 51.500954583127125, 6.641168471588047 51.500954583127125, 6.641168471588047 51.38897677005407, 6.820831528411952 51.38897677005407))"
20114,51.536,6.78,1602833,"POLYGON ((6.869831528411952 51.48008843891087, 6.869831528411952 51.59184296451803, 6.6901684715880485 51.59184296451803, 6.6901684715880485 51.48008843891087, 6.869831528411952 51.48008843891087))"
20115,51.491,6.723,364330,"POLYGON ((6.8128315284119525 51.43503320036985, 6.8128315284119525 51.54689817812477, 6.633168471588048 51.54689817812477, 6.633168471588048 51.43503320036985, 6.8128315284119525 51.43503320036985))"
20119,51.395,7.079,65793,"POLYGON ((7.168831528411951 51.338915473788475, 7.168831528411951 51.45101585207893, 6.989168471588047 51.45101585207893, 6.989168471588047 51.338915473788475, 7.168831528411951 51.338915473788475))"
20120,51.372,6.92,54464,"POLYGON ((7.009831528411951 51.315887291872144, 7.009831528411951 51.428044021501165, 6.830168471588046 51.428044021501165, 6.830168471588046 51.315887291872144, 7.009831528411951 51.315887291872144))"
20122,51.758,6.595,44550,"POLYGON ((6.6848315284119515 51.7023614540883, 6.6848315284119515 51.813570074825755, 6.505168471588048 51.813570074825755, 6.505168471588048 51.7023614540883, 6.6848315284119515 51.7023614540883))"
20123,51.653,6.759,11884,"POLYGON ((6.848831528411953 51.59723222073859, 6.848831528411953 51.70869924831143, 6.669168471588048 51.70869924831143, 6.669168471588048 51.59723222073859, 6.848831528411953 51.59723222073859))"
20124,51.503,6.526,55000,"POLYGON ((6.6158315284119515 51.447047927267036, 6.6158315284119515 51.55888345786015, 6.436168471588047 51.55888345786015, 6.436168471588047 51.447047927267036, 6.6158315284119515 51.447047927267036))"
20125,51.57,6.591,65000,"POLYGON ((6.680831528411952 51.5141301976149, 6.680831528411952 51.6258012247655, 6.501168471588048 51.6258012247655, 6.501168471588048 51.5141301976149, 6.680831528411952 51.5141301976149))"
20126,51.681,6.859,16254,"POLYGON ((6.948831528411952 51.62526666463643, 6.948831528411952 51.736664820287366, 6.769168471588047 51.736664820287366, 6.769168471588047 51.62526666463643, 6.948831528411952 51.62526666463643))"
20128,51.609,6.359,5400,"POLYGON ((6.448831528411952 51.553178121575016, 6.448831528411952 51.66475332266282, 6.269168471588047 51.66475332266282, 6.269168471588047 51.553178121575016, 6.448831528411952 51.553178121575016))"
